Customer_ID,Gender,Age,L_O_S,Tariff,Handset
K178580,1,22,40.8,CAT 200,ASAD90
K178630,0,25,54.033333,CAT 200,ASAD170
K178640,0,21,23.133333,CAT 200,ASAD170
K178650,0,18,14.9,CAT 200,ASAD170
K178670,1,19,30,CAT 200,ASAD170
K178710,0,15,25.233333,CAT 200,ASAD170
K178720,0,16,10.233333,CAT 200,ASAD170
K178750,1,14,32.233333,CAT 200,ASAD170
K178780,0,21,11.4,CAT 200,ASAD90
K178800,0,15,50,CAT 200,ASAD170
K178810,1,23,28.433333,CAT 200,ASAD90
K178820,0,19,51.333333,CAT 200,ASAD90
K178840,0,15,13.433333,CAT 200,ASAD170
K178900,1,23,20.533333,CAT 200,ASAD90
K178930,0,22,23.2,CAT 200,ASAD170
K178940,0,20,45.733333,CAT 200,ASAD170
K178990,1,18,17.266667,CAT 200,ASAD170
K179030,1,14,20.966667,CAT 200,ASAD170
K179050,1,20,56.066667,CAT 200,ASAD170
K179080,1,18,47.7,CAT 200,ASAD90
K179090,1,23,39.766667,CAT 200,ASAD170
K179100,0,21,35.666667,CAT 200,ASAD170
K179150,0,24,51.033333,CAT 200,ASAD90
K179190,0,21,29.1,CAT 200,ASAD170
K179200,0,17,29.233333,CAT 200,ASAD170
K179250,0,24,52.5,CAT 200,ASAD170
K179270,0,19,35.333333,CAT 200,ASAD170
K179290,1,16,34.033333,CAT 200,ASAD90
K179300,0,23,56.9,CAT 200,ASAD170
K179310,1,20,31.133333,CAT 200,ASAD170
K179330,0,22,38.9,CAT 200,S50
K179340,1,14,10.233333,CAT 200,ASAD170
K179370,0,14,52.566667,CAT 200,ASAD170
K179400,0,19,42.8,CAT 200,ASAD90
K179440,0,12,26.166667,CAT 200,ASAD170
K179490,1,23,33.4,CAT 200,ASAD170
K179550,1,22,12.3,CAT 200,ASAD90
K179580,1,23,54.533333,CAT 200,ASAD90
K179620,1,16,38.133333,CAT 200,ASAD90
K179630,0,21,36.433333,CAT 200,ASAD170
K179670,1,18,29.5,CAT 200,ASAD170
K179690,0,18,39.5,CAT 200,ASAD170
K179720,1,13,54.466667,CAT 200,ASAD170
K179730,0,24,45,CAT 200,ASAD170
K179770,0,16,21.633333,CAT 200,ASAD170
K179820,1,23,25.266667,CAT 200,ASAD170
K179830,0,17,37,CAT 200,ASAD170
K179850,1,24,10.2,CAT 200,ASAD170
K179860,1,15,55.5,CAT 200,ASAD170
K179880,1,17,13.233333,CAT 200,S50
K179930,1,15,57,CAT 200,ASAD170
K179980,0,17,14.566667,CAT 200,ASAD170
K180040,0,18,44.9,CAT 200,ASAD170
K180060,1,21,45.833333,CAT 200,S50
K180130,1,14,46.266667,CAT 200,ASAD170
K180160,1,17,41.433333,CAT 200,ASAD90
K180210,0,25,24,CAT 200,ASAD170
K180220,0,19,32.933333,CAT 200,S50
K180240,1,21,30.633333,CAT 200,ASAD90
K180250,1,13,40.433333,CAT 200,ASAD90
K180260,1,15,42.633333,CAT 200,ASAD90
K180270,0,19,20.633333,CAT 200,ASAD170
K180280,1,16,49.2,CAT 200,ASAD170
K180290,0,24,26.966667,CAT 200,ASAD90
K180300,1,17,54.766667,CAT 200,ASAD170
K180340,1,25,13.266667,CAT 200,ASAD170
K180360,1,20,26.4,CAT 200,ASAD170
K180370,0,21,40.133333,CAT 200,ASAD170
K180380,1,21,13.5,CAT 200,ASAD90
K180400,1,18,21.833333,CAT 200,S50
K180410,0,21,31.5,CAT 200,ASAD170
K180420,0,23,40.666667,CAT 200,ASAD170
K180430,1,19,44.433333,CAT 200,ASAD170
K180440,0,18,50.7,CAT 200,ASAD170
K180480,1,25,44.833333,CAT 200,ASAD170
K180490,1,17,51.9,CAT 200,ASAD170
K180510,0,25,21.933333,CAT 200,ASAD90
K180530,1,25,48.933333,CAT 200,ASAD90
K180540,1,20,32.466667,CAT 200,ASAD170
K180560,0,14,35.6,CAT 200,ASAD170
K180600,0,22,23.7,CAT 200,ASAD170
K180640,1,22,31.033333,CAT 200,ASAD90
K180660,1,16,26.333333,CAT 200,ASAD170
K180710,0,19,41.2,CAT 200,ASAD90
K180720,1,23,54.9,CAT 200,ASAD170
K180740,0,23,39.966667,CAT 200,ASAD170
K180750,1,20,45.866667,CAT 200,ASAD170
K180760,1,24,14.1,CAT 200,ASAD90
K180800,1,21,26.333333,CAT 200,ASAD170
K180820,0,25,13.233333,CAT 200,ASAD170
K180840,0,16,53.833333,CAT 200,ASAD90
K180870,0,13,41.833333,CAT 200,ASAD170
K180890,1,23,55.733333,CAT 200,ASAD90
K180940,0,19,44.866667,CAT 200,ASAD170
K180950,0,18,46.366667,CAT 200,ASAD90
K180960,1,19,46.633333,CAT 200,ASAD170
K180970,0,20,37.8,CAT 200,ASAD170
K181000,1,22,34.6,CAT 200,ASAD170
K181030,1,18,34.166667,CAT 200,ASAD170
K181050,1,17,20.2,CAT 200,ASAD170
K181080,1,20,32.066667,CAT 200,ASAD170
K181090,1,22,11.3,CAT 200,ASAD170
K181120,0,21,35.1,CAT 200,ASAD170
K181140,0,23,17.966667,CAT 200,ASAD90
K181150,0,15,48.7,CAT 200,ASAD170
K181160,1,16,54.666667,CAT 200,ASAD90
K181210,0,18,42.2,CAT 200,ASAD170
K181270,1,19,15.5,CAT 200,ASAD170
K181290,1,18,31.633333,CAT 200,ASAD170
K181300,0,24,18.066667,CAT 200,ASAD170
K181330,1,22,56.666667,CAT 200,ASAD170
K181370,1,23,19.166667,CAT 200,ASAD170
K181380,1,18,49.733333,CAT 200,S50
K181410,1,22,13.7,CAT 200,ASAD170
K181430,1,19,44.5,CAT 200,ASAD170
K181450,1,19,23.333333,CAT 200,ASAD170
K181460,1,13,34.066667,CAT 200,ASAD170
K181470,0,13,53,CAT 200,ASAD170
K181490,0,22,56.266667,CAT 200,ASAD90
K181510,0,17,22.6,CAT 200,ASAD170
K181530,1,24,11.933333,CAT 200,ASAD170
K181590,0,22,49.666667,CAT 200,ASAD170
K181650,0,19,10.333333,CAT 200,S50
K181660,0,12,44.933333,CAT 200,ASAD170
K181710,0,24,44.6,CAT 200,ASAD170
K181730,0,25,55.133333,CAT 200,ASAD170
K181760,1,22,28.6,CAT 200,ASAD170
K181780,0,16,38.133333,CAT 200,ASAD170
K181790,0,14,13.566667,CAT 200,ASAD170
K181800,0,13,43.166667,CAT 200,S50
K181820,1,13,53.333333,CAT 200,ASAD170
K181870,0,18,26.133333,CAT 200,ASAD90
K181940,0,19,25.5,CAT 200,ASAD170
K181950,0,19,35.833333,CAT 200,ASAD90
K181960,0,21,26.766667,CAT 200,S50
K181970,0,24,11.966667,CAT 200,ASAD90
K182000,0,12,43.133333,CAT 200,ASAD170
K182070,0,15,18.9,CAT 200,ASAD170
K182150,1,17,33.4,CAT 200,ASAD90
K182160,1,23,38.4,CAT 200,ASAD170
K182190,0,16,35.8,CAT 200,ASAD170
K182210,0,14,25.366667,CAT 200,ASAD170
K182240,0,14,27.8,CAT 200,ASAD170
K182270,0,20,42.8,CAT 200,ASAD170
K182300,0,20,39.333333,CAT 200,ASAD90
K182310,0,22,42.9,CAT 200,ASAD90
K182360,1,17,48.933333,CAT 200,ASAD170
K182380,1,23,12.1,CAT 200,ASAD90
K182400,0,15,40.566667,CAT 200,ASAD170
K182450,1,13,54.366667,CAT 200,ASAD90
K182470,1,24,44.666667,CAT 200,ASAD170
K182490,0,24,27.4,CAT 200,ASAD170
K182540,0,23,37.366667,CAT 200,ASAD170
K182600,1,16,45.466667,CAT 200,ASAD170
K182640,1,19,17.133333,CAT 200,ASAD170
K182670,0,20,19.933333,CAT 200,ASAD170
K182680,0,20,15,CAT 200,ASAD170
K182690,0,15,39.5,CAT 200,S50
K182710,1,25,16.8,CAT 200,ASAD170
K182730,0,24,57.033333,CAT 200,ASAD90
K182740,0,16,55.366667,CAT 200,S50
K182790,1,18,31.066667,CAT 200,ASAD170
K182810,1,17,15.333333,CAT 200,ASAD170
K182830,0,24,21.533333,CAT 200,ASAD90
K182870,1,21,57.5,CAT 200,ASAD170
K182880,1,20,51.866667,CAT 200,ASAD170
K182910,0,22,34.866667,CAT 200,ASAD170
K182920,1,13,44.8,CAT 200,ASAD90
K182930,1,14,49.666667,CAT 200,ASAD170
K182940,0,15,35.366667,CAT 200,ASAD170
K182970,0,12,32.2,CAT 200,ASAD170
K182990,0,22,18,CAT 200,ASAD170
K183030,1,25,20.9,CAT 200,ASAD170
K183140,0,17,33.666667,CAT 200,ASAD90
K183150,0,20,12.833333,CAT 200,ASAD90
K183160,0,20,36.166667,CAT 200,ASAD90
K183180,1,22,34.066667,CAT 200,ASAD170
K183200,1,14,46.366667,CAT 200,ASAD170
K183260,1,22,29.233333,CAT 200,ASAD170
K183290,0,21,11.466667,CAT 200,ASAD170
K183300,1,21,34.833333,CAT 200,ASAD90
K183310,0,13,42.233333,CAT 200,S50
K183320,0,18,27.166667,CAT 200,ASAD170
K183330,0,18,46.466667,CAT 200,ASAD90
K183390,1,18,18.8,CAT 200,ASAD170
K183400,0,24,40.6,CAT 200,ASAD170
K183430,1,21,54,CAT 200,S50
K183440,1,12,11.733333,CAT 200,ASAD170
K183450,1,19,57.866667,CAT 200,ASAD90
K183460,0,16,10.733333,CAT 200,ASAD170
K183470,1,14,35.433333,CAT 200,ASAD90
K183510,0,16,33.633333,CAT 200,ASAD90
K183550,1,18,17.3,CAT 200,ASAD170
K183610,1,22,42.566667,CAT 200,ASAD170
K183620,0,16,49.633333,CAT 200,S50
K183630,0,22,56.866667,CAT 200,ASAD170
K183650,1,17,49.066667,CAT 200,ASAD170
K183670,1,25,33.1,CAT 200,S50
K183720,0,15,56.466667,CAT 200,S50
K183740,0,24,38.566667,CAT 200,ASAD170
K183750,0,13,12.333333,CAT 200,ASAD170
K183760,1,17,55.9,CAT 200,ASAD170
K183770,0,25,9.766667,CAT 200,S50
K183780,0,15,54.666667,CAT 200,ASAD90
K183900,1,16,46.2,CAT 200,ASAD90
K183920,0,18,50.3,CAT 200,ASAD170
K183930,1,24,52.833333,CAT 200,S50
K183940,1,19,23.333333,CAT 200,ASAD90
K183970,0,21,27.033333,CAT 200,S50
K183980,1,17,15.533333,CAT 200,ASAD170
K183990,1,25,12.833333,CAT 200,ASAD170
K184040,1,17,24.066667,CAT 200,ASAD170
K184060,0,21,11.033333,CAT 200,ASAD170
K184080,1,20,24.133333,CAT 200,S50
K184140,0,14,54.566667,CAT 200,ASAD170
K184170,1,23,24.566667,CAT 200,ASAD170
K184190,1,17,38.933333,CAT 200,ASAD170
K184260,1,21,33.4,CAT 200,ASAD90
K184270,0,20,55.066667,CAT 200,ASAD90
K184300,0,14,21.1,CAT 200,ASAD170
K184320,1,20,14.233333,CAT 200,ASAD90
K184430,0,21,11.866667,CAT 200,ASAD170
K184440,1,24,42.233333,CAT 200,ASAD90
K184490,1,17,38.7,CAT 200,S50
K184530,0,19,19.8,CAT 200,ASAD170
K184560,1,18,17.3,CAT 200,ASAD90
K184580,0,20,51.566667,CAT 200,ASAD90
K184590,0,20,42.333333,CAT 200,ASAD170
K184630,1,19,33.5,CAT 200,ASAD170
K184650,1,25,13.966667,CAT 200,S50
K184660,1,13,11.5,CAT 200,ASAD170
K184690,1,24,14.5,CAT 200,ASAD170
K184710,1,15,51.533333,CAT 200,ASAD90
K184730,1,24,18.233333,CAT 200,ASAD170
K184740,1,25,27.533333,CAT 200,ASAD170
K184820,1,14,36.5,CAT 200,ASAD170
K184860,1,13,28.366667,CAT 200,ASAD170
K184880,0,23,48.166667,CAT 200,ASAD170
K184890,0,13,51.933333,CAT 200,ASAD170
K184900,1,13,20.166667,CAT 200,ASAD170
K184920,1,23,13.266667,CAT 200,ASAD170
K184930,0,24,30.333333,CAT 200,ASAD170
K184950,1,21,13.733333,CAT 200,ASAD170
K184980,1,18,56.466667,CAT 200,ASAD170
K185000,0,21,34.1,CAT 200,ASAD170
K185030,0,23,49.433333,CAT 200,S50
K185090,0,23,12,CAT 200,ASAD90
K185100,1,13,56.866667,CAT 200,ASAD170
K185130,1,25,40.666667,CAT 200,ASAD170
K185150,1,23,11.066667,CAT 200,ASAD170
K185160,1,19,43.466667,CAT 200,S50
K185170,1,20,30.733333,CAT 200,ASAD170
K185180,1,13,53.9,CAT 200,ASAD170
K185210,1,15,11.533333,CAT 200,ASAD170
K185240,0,12,34.033333,CAT 200,ASAD170
K185260,1,25,29.2,CAT 200,ASAD170
K185290,0,22,28.166667,CAT 200,ASAD170
K185310,1,19,28.8,CAT 200,ASAD170
K185320,0,14,51,CAT 200,ASAD170
K185370,1,24,47.366667,CAT 200,ASAD170
K185500,0,19,24.6,CAT 200,ASAD170
K185520,0,18,16.133333,CAT 200,ASAD170
K185540,0,12,57.7,CAT 200,ASAD170
K185550,0,18,17.1,CAT 200,ASAD170
K185560,1,21,49.066667,CAT 200,ASAD90
K185580,1,23,33.5,CAT 200,ASAD170
K185600,0,16,25.133333,CAT 200,ASAD90
K185610,1,17,10.5,CAT 200,ASAD170
K185650,1,24,57.1,CAT 200,ASAD170
K185670,1,17,33.733333,CAT 200,ASAD170
K185680,1,18,24.4,CAT 200,ASAD170
K185710,1,22,10.933333,CAT 200,ASAD170
K185720,0,22,42.1,CAT 200,ASAD170
K185760,0,21,29.566667,CAT 200,S50
K185780,1,18,12.9,CAT 200,ASAD170
K185790,0,20,45.2,CAT 200,ASAD170
K185800,0,22,54.466667,CAT 200,ASAD170
K185810,0,24,31.533333,CAT 200,ASAD170
K185820,1,17,26.4,CAT 200,ASAD90
K185850,1,17,27.4,CAT 200,ASAD90
K185860,0,24,36.3,CAT 200,ASAD90
K185870,1,21,54.4,CAT 200,ASAD170
K185880,1,13,37.466667,CAT 200,ASAD90
K185890,0,24,25.1,CAT 200,ASAD90
K185950,0,18,47.333333,CAT 200,ASAD170
K186010,0,12,53.466667,CAT 200,ASAD170
K186080,0,19,29.833333,CAT 200,ASAD170
K186160,1,22,13.9,CAT 200,ASAD90
K186180,0,23,46.8,CAT 200,ASAD170
K186200,0,16,51.466667,CAT 200,ASAD170
K186210,0,12,25.533333,CAT 200,ASAD170
K186240,0,20,43.466667,CAT 200,S50
K186290,1,22,21.233333,CAT 200,ASAD170
K186310,0,17,25.3,CAT 200,ASAD170
K186330,1,23,51.366667,CAT 200,S50
K186350,1,12,38.3,CAT 200,ASAD170
K186360,1,21,23.566667,CAT 200,ASAD170
K186380,0,20,37.233333,CAT 200,ASAD170
K186410,1,24,48.6,CAT 200,ASAD170
K186430,1,25,33.466667,CAT 200,ASAD170
K186450,0,16,51.4,CAT 200,ASAD90
K186480,0,17,45.3,CAT 200,ASAD170
K186530,1,15,55.333333,CAT 200,ASAD170
K186570,1,17,34.633333,CAT 200,ASAD170
K186580,0,25,42.566667,CAT 200,ASAD170
K186590,1,16,34.2,CAT 200,ASAD170
K186600,0,12,35.666667,CAT 200,ASAD170
K186630,0,22,20.3,CAT 200,ASAD170
K186650,0,18,57.766667,CAT 200,ASAD170
K186690,0,24,57.5,CAT 200,ASAD170
K186700,0,25,23.266667,CAT 200,ASAD170
K186750,1,22,39.866667,CAT 200,ASAD170
K186790,0,16,49.366667,CAT 200,ASAD170
K186810,1,22,17.833333,CAT 200,ASAD170
K186820,1,21,30.7,CAT 200,ASAD170
K186850,0,24,35.666667,CAT 200,ASAD90
K186900,0,21,40.2,CAT 200,ASAD170
K186910,0,19,34.566667,CAT 200,ASAD170
K186930,1,20,12.033333,CAT 200,ASAD170
K186940,0,16,18.8,CAT 200,ASAD170
K186990,0,24,39.366667,CAT 200,ASAD170
K187030,1,15,28.133333,CAT 200,ASAD170
K187050,0,14,39.066667,CAT 200,ASAD170
K187140,0,19,27.066667,CAT 200,ASAD90
K187150,1,14,38.466667,CAT 200,S50
K187180,1,18,57.766667,CAT 200,ASAD170
K187190,1,25,31.366667,CAT 200,ASAD170
K187200,1,17,30.3,CAT 200,ASAD170
K187330,0,12,27.4,CAT 200,ASAD90
K187370,1,21,30.566667,CAT 200,ASAD170
K187380,1,20,57.533333,CAT 200,ASAD170
K187390,1,23,41.1,CAT 200,ASAD170
K187410,1,14,52.6,CAT 200,ASAD90
K187440,0,25,37.733333,CAT 200,ASAD170
K187460,0,24,45.5,CAT 200,ASAD170
K187480,1,15,17.6,CAT 200,ASAD90
K187520,0,17,31.966667,CAT 200,ASAD170
K187550,0,18,16.966667,CAT 200,ASAD170
K187620,1,14,54.133333,CAT 200,ASAD170
K187640,1,15,20.966667,CAT 200,ASAD170
K187650,0,13,28.366667,CAT 200,ASAD170
K187660,0,12,53.266667,CAT 200,ASAD170
K187680,0,14,10.533333,CAT 200,ASAD170
K187690,1,15,49,CAT 200,ASAD90
K187700,0,19,15.966667,CAT 200,ASAD170
K187710,1,17,19.9,CAT 200,ASAD170
K187730,0,15,42.366667,CAT 200,ASAD170
K187740,0,17,29.6,CAT 200,ASAD170
K187750,0,12,10.3,CAT 200,S50
K187840,0,19,25.3,CAT 200,S50
K187850,1,14,44.266667,CAT 200,ASAD90
K187860,0,19,50.333333,CAT 200,S50
K187870,1,23,27.633333,CAT 200,ASAD170
K187920,1,16,56.833333,CAT 200,ASAD170
K187930,1,19,34.5,CAT 200,ASAD90
K187940,0,25,26.966667,CAT 200,ASAD170
K187990,1,13,31.533333,CAT 200,ASAD170
K188010,0,16,13.966667,CAT 200,ASAD170
K188110,0,23,21.266667,CAT 200,ASAD90
K188120,1,19,18.7,CAT 200,S50
K188140,0,17,27.9,CAT 200,ASAD170
K188180,1,17,26.266667,CAT 200,ASAD170
K188200,1,21,42.5,CAT 200,ASAD170
K188230,0,12,49.633333,CAT 200,S50
K188280,1,25,28.133333,CAT 200,ASAD170
K188340,1,21,23.833333,CAT 200,ASAD170
K188370,0,12,28.2,CAT 200,S50
K188380,1,14,37.833333,CAT 200,ASAD170
K188440,0,24,10.166667,CAT 200,ASAD170
K188460,0,20,21.133333,CAT 200,ASAD170
K188510,0,14,22.033333,CAT 200,ASAD170
K188610,0,17,11.133333,CAT 200,S50
K188700,0,17,28.666667,CAT 200,ASAD90
K188710,1,23,14.1,CAT 200,ASAD170
K188720,1,12,41.466667,CAT 200,ASAD170
K188780,1,16,9.833333,CAT 200,ASAD90
K188840,0,21,55.933333,CAT 200,ASAD90
K188880,0,18,11.4,CAT 200,S50
K188890,0,12,26.6,CAT 200,ASAD170
K188900,1,15,23.133333,CAT 200,ASAD170
K188920,1,16,34.166667,CAT 200,ASAD170
K188970,0,18,57.6,CAT 200,S50
K188980,1,13,21.466667,CAT 200,ASAD170
K189000,1,20,41.466667,CAT 200,ASAD90
K189080,1,16,41.266667,CAT 200,ASAD170
K189140,0,22,44.466667,CAT 200,ASAD170
K189220,0,21,11.366667,CAT 200,ASAD90
K189230,0,17,26.533333,CAT 200,ASAD90
K189240,1,15,35.566667,CAT 200,ASAD90
K189270,0,21,31.4,CAT 200,ASAD170
K189280,0,17,36.566667,CAT 200,ASAD170
K189300,0,22,29.433333,CAT 200,ASAD170
K189310,0,12,29.666667,CAT 200,S50
K189320,0,23,51.5,CAT 200,ASAD170
K189350,1,23,50.666667,CAT 200,ASAD170
K189370,1,19,48.6,CAT 200,ASAD170
K189380,1,19,56.533333,CAT 200,ASAD170
K189410,0,21,58.2,CAT 200,ASAD170
K189430,1,13,22.633333,CAT 200,ASAD170
K189440,1,25,24.4,CAT 200,ASAD170
K189450,0,20,26.066667,CAT 200,ASAD170
K189470,0,16,45.433333,CAT 200,ASAD170
K189480,0,12,30.5,CAT 200,ASAD90
K189500,0,25,33.066667,CAT 200,ASAD170
K189510,1,18,44,CAT 200,ASAD90
K189520,0,25,39.533333,CAT 200,ASAD170
K189540,0,22,39.133333,CAT 200,ASAD90
K189550,0,19,18.333333,CAT 200,ASAD170
K189560,0,20,37.666667,CAT 200,ASAD90
K189600,1,13,54.533333,CAT 200,ASAD170
K189670,0,16,42.166667,CAT 200,ASAD90
K189680,0,16,49.233333,CAT 200,ASAD90
K189690,0,14,42.4,CAT 200,S50
K189700,0,23,42.333333,CAT 200,ASAD170
K189790,1,13,41.933333,CAT 200,ASAD170
K189800,0,19,49.6,CAT 200,ASAD170
K189810,0,25,57.9,CAT 200,S50
K189840,0,19,29,CAT 200,ASAD170
K189870,0,19,52.1,CAT 200,ASAD170
K189880,1,17,46.5,CAT 200,ASAD90
K189960,0,21,15.433333,CAT 200,ASAD90
K189980,0,25,32.3,CAT 200,ASAD170
K190130,1,21,23.9,CAT 200,ASAD170
K190150,0,15,58.033333,CAT 200,ASAD90
K190220,1,15,55.3,CAT 200,ASAD90
K190250,1,23,37.033333,CAT 200,ASAD170
K190270,1,25,42.2,CAT 200,ASAD90
K190280,1,25,36.6,CAT 200,ASAD170
K190330,1,18,43.766667,CAT 200,ASAD170
K190340,0,12,42.933333,CAT 200,ASAD170
K190360,0,19,42.8,CAT 200,ASAD170
K190390,1,15,13.833333,CAT 200,ASAD170
K190410,1,22,46.966667,CAT 200,ASAD170
K190420,1,22,41.633333,CAT 200,ASAD170
K190430,0,17,14.466667,CAT 200,ASAD170
K190440,0,14,26.066667,CAT 200,S50
K190470,1,21,36.066667,CAT 200,ASAD90
K190480,1,23,12.966667,CAT 200,ASAD170
K190490,0,19,17.333333,CAT 200,ASAD170
K190510,1,21,47.6,CAT 200,ASAD170
K190570,0,23,38.733333,CAT 200,ASAD170
K190590,0,13,46.666667,CAT 200,ASAD90
K190600,1,20,40.3,CAT 200,ASAD170
K190620,1,23,49,CAT 200,ASAD170
K190630,1,15,19.8,CAT 200,ASAD170
K190640,1,20,9.533333,CAT 200,ASAD170
K190660,0,15,57.933333,CAT 200,ASAD90
K190690,0,18,45.6,CAT 200,ASAD170
K190730,1,20,20.1,CAT 200,ASAD170
K190740,1,16,45.633333,CAT 200,ASAD170
K190780,0,12,35.5,CAT 200,ASAD170
K190790,0,19,57.433333,CAT 200,ASAD170
K190810,0,18,50.6,CAT 200,ASAD170
K190860,0,18,22.166667,CAT 200,S50
K190880,0,18,47.933333,CAT 200,S50
K190910,1,14,31.5,CAT 200,ASAD170
K190930,0,13,12,CAT 200,ASAD170
K190950,1,20,36.633333,CAT 200,S50
K191050,0,16,30.2,CAT 200,ASAD170
K191120,1,17,44.666667,CAT 200,ASAD170
K191170,1,14,18.466667,CAT 200,ASAD170
K191190,0,19,9.833333,CAT 200,ASAD170
K191200,0,19,27.1,CAT 200,ASAD170
K191210,0,21,39.633333,CAT 200,ASAD170
K191240,1,21,48.166667,CAT 200,ASAD170
K191250,0,17,18.566667,CAT 200,ASAD90
K191270,1,18,30,CAT 200,ASAD90
K191280,0,20,41.1,CAT 200,ASAD90
K191290,1,14,38.533333,CAT 200,ASAD170
K191300,1,17,42.733333,CAT 200,ASAD170
K191330,1,18,58.133333,CAT 200,S50
K191410,1,19,38.033333,CAT 200,ASAD170
K191420,1,17,35.6,CAT 200,ASAD170
K191430,1,18,38.4,CAT 200,ASAD170
K191460,1,16,15.8,CAT 200,S50
K191470,0,24,15.966667,CAT 200,ASAD170
K191490,0,15,34.166667,CAT 200,ASAD170
K191510,0,13,38.966667,CAT 200,ASAD90
K191520,0,21,40.966667,CAT 200,ASAD170
K191540,0,22,19.466667,CAT 200,ASAD170
K191600,1,17,16,CAT 200,ASAD170
K191610,0,21,51.533333,CAT 200,ASAD170
K191650,0,20,12.1,CAT 200,ASAD90
K191670,1,15,46.433333,CAT 200,ASAD170
K191690,0,13,45.4,CAT 200,ASAD170
K191730,0,13,24.3,CAT 200,ASAD170
K191750,1,20,48.933333,CAT 200,ASAD170
K191770,0,14,23.333333,CAT 200,ASAD170
K191800,1,18,38.1,CAT 200,ASAD170
K191840,0,25,42.166667,CAT 200,ASAD170
K191930,0,23,38.233333,CAT 200,S50
K191940,0,25,30.333333,CAT 200,ASAD170
K191960,0,20,19.4,CAT 200,ASAD170
K192050,0,13,42.666667,CAT 200,ASAD170
K192060,0,15,15.066667,CAT 200,ASAD170
K192080,0,23,19.733333,CAT 200,ASAD170
K192170,1,21,25.933333,CAT 200,ASAD170
K192180,1,22,41.466667,CAT 200,ASAD170
K192220,1,18,25.3,CAT 200,ASAD90
K192230,0,15,54.433333,CAT 200,ASAD90
K192300,0,16,50.1,CAT 200,ASAD170
K192350,1,16,54.1,CAT 200,ASAD90
K192400,0,20,21.166667,CAT 200,ASAD170
K192440,0,25,15.4,CAT 200,ASAD170
K192480,0,17,34,CAT 200,ASAD170
K192520,1,21,38.7,CAT 200,ASAD170
K192540,1,12,21.533333,CAT 200,ASAD170
K192640,0,12,24.266667,CAT 200,ASAD90
K192680,0,18,51.366667,CAT 200,ASAD170
K192690,1,23,39.133333,CAT 200,ASAD90
K192700,0,15,32.3,CAT 200,ASAD90
K192710,1,22,32.766667,CAT 200,ASAD170
K192720,1,13,53.9,CAT 200,ASAD170
K192740,0,19,29.166667,CAT 200,ASAD170
K192750,0,14,35.1,CAT 200,ASAD170
K192780,1,22,46.033333,CAT 200,ASAD170
K192840,0,18,33.333333,CAT 200,ASAD170
K192850,0,21,43.433333,CAT 200,ASAD170
K192900,0,21,23.666667,CAT 200,ASAD170
K192940,0,21,50.233333,CAT 200,ASAD170
K192960,1,19,49.4,CAT 200,ASAD170
K192990,0,20,48,CAT 200,S50
K193050,1,24,43.5,CAT 200,ASAD170
K193090,1,21,31.3,CAT 200,ASAD170
K193120,0,17,26.166667,CAT 200,ASAD170
K193130,1,15,9.666667,CAT 200,ASAD170
K193150,0,24,34.066667,CAT 200,ASAD90
K193220,1,24,12.433333,CAT 200,ASAD170
K193300,1,22,46.166667,CAT 200,ASAD90
K193340,1,13,57,CAT 200,ASAD90
K193350,1,14,24.133333,CAT 200,ASAD170
K193360,0,18,54.866667,CAT 200,ASAD170
K193380,1,23,42.266667,CAT 200,ASAD170
K193400,0,13,53.366667,CAT 200,ASAD170
K193410,0,12,19.5,CAT 200,ASAD170
K193440,1,15,14.766667,CAT 200,S50
K193470,0,22,14.766667,CAT 200,ASAD170
K193480,1,25,23,CAT 200,ASAD170
K193550,1,25,23.3,CAT 200,ASAD170
K193560,1,19,29.933333,CAT 200,ASAD170
K193600,0,25,51.733333,CAT 200,ASAD90
K193670,1,14,38.7,CAT 200,S50
K193720,1,12,46.8,CAT 200,ASAD170
K193730,0,25,54.033333,CAT 200,ASAD170
K193750,0,22,38.833333,CAT 200,S50
K193760,1,13,51.533333,CAT 200,ASAD90
K193790,1,24,44.9,CAT 200,ASAD170
K193800,1,16,29.4,CAT 200,ASAD170
K193830,1,25,56.633333,CAT 200,S50
K193890,1,24,15.5,CAT 200,ASAD170
K193920,0,16,24.833333,CAT 200,ASAD90
K193940,0,23,51.3,CAT 200,ASAD170
K193960,0,15,31.166667,CAT 200,S50
K193970,1,23,51.7,CAT 200,ASAD90
K194000,0,23,47.266667,CAT 200,ASAD90
K194020,0,24,45.433333,CAT 200,ASAD170
K194060,1,24,46.633333,CAT 200,ASAD90
K194090,1,18,11.266667,CAT 200,ASAD90
K194130,0,18,10,CAT 200,ASAD170
K194170,0,25,31.6,CAT 200,ASAD170
K194180,0,24,17.566667,CAT 200,ASAD170
K194210,1,14,50.366667,CAT 200,ASAD170
K194230,1,24,42.433333,CAT 200,ASAD170
K194270,0,23,26.033333,CAT 200,ASAD90
K194310,1,24,48.166667,CAT 200,ASAD170
K194420,1,19,46.933333,CAT 200,ASAD90
K194480,0,23,42.9,CAT 200,ASAD170
K194490,0,19,49.3,CAT 200,ASAD170
K194530,1,15,54.6,CAT 200,ASAD170
K194540,0,20,19.1,CAT 200,ASAD90
K194560,1,24,50.9,CAT 200,ASAD90
K194580,0,25,31.3,CAT 200,ASAD170
K194640,0,24,43.666667,CAT 200,ASAD170
K194680,0,24,12.266667,CAT 200,ASAD170
K194720,1,20,23.233333,CAT 200,S50
