cycle,type,startdate
2016,polls-plus,8/24/2016
2016,polls-plus,7/29/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/9/2016
2016,polls-plus,5/9/2016
2016,polls-plus,8/5/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/19/2016
2016,polls-plus,6/24/2016
2016,polls-plus,9/7/2016
2016,polls-plus,9/3/2016
2016,polls-plus,9/2/2016
2016,polls-plus,8/3/2016
2016,polls-plus,8/17/2016
2016,polls-plus,8/18/2016
2016,polls-plus,8/2/2016
2016,polls-plus,8/24/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/24/2016
2016,polls-plus,9/1/2016
2016,polls-plus,8/24/2016
2016,polls-plus,4/22/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/5/2016
2016,polls-plus,8/17/2016
2016,polls-plus,7/22/2016
2016,polls-plus,8/17/2016
2016,polls-plus,8/5/2016
2016,polls-plus,8/1/2016
2016,polls-plus,8/24/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/31/2016
2016,polls-plus,3/2/2016
2016,polls-plus,8/17/2016
2016,polls-plus,7/23/2016
2016,polls-plus,8/16/2016
2016,polls-plus,8/24/2016
2016,polls-plus,7/21/2016
2016,polls-plus,9/29/2016
2016,polls-plus,9/6/2016
2016,polls-plus,8/17/2016
2016,polls-plus,7/25/2016
2016,polls-plus,8/15/2016
2016,polls-plus,7/24/2016
2016,polls-plus,8/30/2016
2016,polls-plus,5/17/2016
2016,polls-plus,8/17/2016
2016,polls-plus,8/17/2016
2016,polls-plus,9/19/2016
2016,polls-plus,8/29/2016
2016,polls-plus,7/31/2016
2016,polls-plus,8/5/2016
2016,polls-plus,7/20/2016
2016,polls-plus,8/24/2016
2016,polls-plus,7/27/2016
2016,polls-plus,7/26/2016
2016,polls-plus,7/19/2016
2016,polls-plus,7/29/2016
2016,polls-plus,8/5/2016
2016,polls-plus,8/17/2016
2016,polls-plus,8/24/2016
2016,polls-plus,8/17/2016
2016,polls-plus,8/17/2016
2016,polls-plus,7/29/2016
2016,polls-plus,7/28/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/25/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/28/2016
2016,polls-plus,7/30/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/14/2016
2016,polls-plus,8/17/2016
2016,polls-plus,7/18/2016
2016,polls-plus,6/27/2016
2016,polls-plus,8/17/2016
2016,polls-plus,8/27/2016
2016,polls-plus,6/18/2016
2016,polls-plus,8/17/2016
2016,polls-plus,4/10/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/4/2016
2016,polls-plus,8/26/2016
2016,polls-plus,2/21/2016
2016,polls-plus,8/17/2016
2016,polls-plus,7/16/2016
2016,polls-plus,7/17/2016
2016,polls-plus,7/15/2016
2016,polls-plus,2/5/2016
2016,polls-plus,8/13/2016
2016,polls-plus,8/25/2016
2016,polls-plus,9/5/2016
2016,polls-plus,8/10/2016
2016,polls-plus,6/2/2016
2016,polls-plus,8/10/2016
2016,polls-plus,7/14/2016
2016,polls-plus,8/23/2016
2016,polls-plus,8/17/2016
2016,polls-plus,3/1/2016
2016,polls-plus,8/24/2016
2016,polls-plus,8/17/2016
2016,polls-plus,8/24/2016
2016,polls-plus,8/17/2016
2016,polls-plus,8/1/2016
2016,polls-plus,7/13/2016
2016,polls-plus,8/27/2016
2016,polls-plus,7/12/2016
2016,polls-plus,4/8/2016
2016,polls-plus,3/3/2016
2016,polls-plus,8/10/2016
2016,polls-plus,7/11/2016
2016,polls-plus,7/18/2016
2016,polls-plus,9/12/2016
2016,polls-plus,8/17/2016
2016,polls-plus,8/12/2016
2016,polls-plus,4/11/2016
2016,polls-plus,8/26/2016
2016,polls-plus,8/17/2016
2016,polls-plus,8/23/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/17/2016
2016,polls-plus,7/10/2016
2016,polls-plus,8/11/2016
2016,polls-plus,8/22/2016
2016,polls-plus,9/4/2016
2016,polls-plus,8/10/2016
2016,polls-plus,7/9/2016
2016,polls-plus,8/10/2016
2016,polls-plus,3/1/2016
2016,polls-plus,8/21/2016
2016,polls-plus,3/17/2016
2016,polls-plus,3/20/2016
2016,polls-plus,2/22/2016
2016,polls-plus,8/29/2016
2016,polls-plus,2/11/2016
2016,polls-plus,4/23/2016
2016,polls-plus,7/8/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/10/2016
2016,polls-plus,7/7/2016
2016,polls-plus,2/26/2016
2016,polls-plus,8/20/2016
2016,polls-plus,7/26/2016
2016,polls-plus,8/28/2016
2016,polls-plus,8/9/2016
2016,polls-plus,7/29/2016
2016,polls-plus,3/2/2016
2016,polls-plus,6/16/2016
2016,polls-plus,8/10/2016
2016,polls-plus,3/14/2016
2016,polls-plus,6/9/2016
2016,polls-plus,7/6/2016
2016,polls-plus,7/12/2016
2016,polls-plus,7/5/2016
2016,polls-plus,4/8/2016
2016,polls-plus,8/29/2016
2016,polls-plus,8/19/2016
2016,polls-plus,7/4/2016
2016,polls-plus,3/14/2016
2016,polls-plus,7/14/2016
2016,polls-plus,8/21/2016
2016,polls-plus,8/10/2016
2016,polls-plus,7/3/2016
2016,polls-plus,7/22/2016
2016,polls-plus,7/1/2016
2016,polls-plus,9/5/2016
2016,polls-plus,8/18/2016
2016,polls-plus,8/8/2016
2016,polls-plus,3/17/2016
2016,polls-plus,8/10/2016
2016,polls-plus,7/2/2016
2016,polls-plus,3/28/2016
2016,polls-plus,6/30/2016
2016,polls-plus,8/17/2016
2016,polls-plus,8/7/2016
2016,polls-plus,1/30/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/10/2016
2016,polls-plus,5/20/2016
2016,polls-plus,8/6/2016
2016,polls-plus,8/22/2016
2016,polls-plus,8/5/2016
2016,polls-plus,8/16/2016
2016,polls-plus,6/29/2016
2016,polls-plus,3/3/2016
2016,polls-plus,8/20/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/10/2016
2016,polls-plus,6/28/2016
2016,polls-plus,5/16/2016
2016,polls-plus,2/11/2016
2016,polls-plus,3/23/2016
2016,polls-plus,8/15/2016
2016,polls-plus,7/8/2016
2016,polls-plus,3/16/2016
2016,polls-plus,7/5/2016
2016,polls-plus,6/24/2016
2016,polls-plus,6/27/2016
2016,polls-plus,8/4/2016
2016,polls-plus,8/19/2016
2016,polls-plus,8/10/2016
2016,polls-plus,7/5/2016
2016,polls-plus,8/10/2016
2016,polls-plus,8/14/2016
2016,polls-plus,3/24/2016
2016,polls-plus,3/17/2016
2016,polls-plus,8/13/2016
2016,polls-plus,8/3/2016
2016,polls-plus,9/15/2016
2016,polls-plus,8/12/2016
2016,polls-plus,6/26/2016
2016,polls-plus,7/29/2016
2016,polls-plus,8/22/2016
2016,polls-plus,6/25/2016
2016,polls-plus,8/2/2016
2016,polls-plus,8/11/2016
2016,polls-plus,3/20/2016
2016,polls-plus,6/28/2016
2016,polls-plus,6/24/2016
2016,polls-plus,3/17/2016
2016,polls-plus,6/30/2016
2016,polls-plus,8/10/2016
2016,polls-plus,6/23/2016
2016,polls-plus,8/18/2016
2016,polls-plus,8/1/2016
2016,polls-plus,6/22/2016
2016,polls-plus,4/19/2016
2016,polls-plus,7/31/2016
2016,polls-plus,3/3/2016
2016,polls-plus,6/20/2016
2016,polls-plus,6/21/2016
2016,polls-plus,8/15/2016
2016,polls-plus,8/9/2016
2016,polls-plus,8/17/2016
2016,polls-plus,6/19/2016
2016,polls-plus,6/15/2016
2016,polls-plus,5/6/2016
2016,polls-plus,7/30/2016
2016,polls-plus,8/14/2016
2016,polls-plus,2/22/2016
2016,polls-plus,6/18/2016
2016,polls-plus,7/9/2016
2016,polls-plus,8/8/2016
2016,polls-plus,7/8/2016
2016,polls-plus,8/6/2016
2016,polls-plus,8/16/2016
2016,polls-plus,2/11/2016
2016,polls-plus,6/17/2016
2016,polls-plus,8/13/2016
2016,polls-plus,1/9/2016
2016,polls-plus,3/13/2016
2016,polls-plus,7/26/2016
2016,polls-plus,7/28/2016
2016,polls-plus,6/20/2016
2016,polls-plus,2/15/2016
2016,polls-plus,6/16/2016
2016,polls-plus,8/5/2016
2016,polls-plus,7/10/2016
2016,polls-plus,7/11/2016
2016,polls-plus,8/7/2016
2016,polls-plus,7/27/2016
2016,polls-plus,6/15/2016
2016,polls-plus,7/25/2016
2016,polls-plus,6/14/2016
2016,polls-plus,1/18/2016
2016,polls-plus,7/24/2016
2016,polls-plus,6/13/2016
2016,polls-plus,7/12/2016
2016,polls-plus,8/6/2016
2016,polls-plus,6/12/2016
2016,polls-plus,7/13/2016
2016,polls-plus,7/14/2016
2016,polls-plus,8/12/2016
2016,polls-plus,6/11/2016
2016,polls-plus,7/15/2016
2016,polls-plus,2/4/2016
2016,polls-plus,7/23/2016
2016,polls-plus,6/10/2016
2016,polls-plus,7/21/2016
2016,polls-plus,8/4/2016
2016,polls-plus,8/5/2016
2016,polls-plus,6/14/2016
2016,polls-plus,6/9/2016
2016,polls-plus,8/11/2016
2016,polls-plus,7/22/2016
2016,polls-plus,7/16/2016
2016,polls-plus,7/20/2016
2016,polls-plus,6/8/2016
2016,polls-plus,6/7/2016
2016,polls-plus,7/19/2016
2016,polls-plus,8/7/2016
2016,polls-plus,8/4/2016
2016,polls-plus,8/10/2016
2016,polls-plus,2/24/2016
2016,polls-plus,8/15/2016
2016,polls-plus,2/11/2016
2016,polls-plus,2/18/2016
2016,polls-plus,8/9/2016
2016,polls-plus,4/22/2016
2016,polls-plus,9/1/2016
2016,polls-plus,2/3/2016
2016,polls-plus,6/1/2016
2016,polls-plus,8/3/2016
2016,polls-plus,2/24/2016
2016,polls-plus,6/1/2016
2016,polls-plus,5/31/2016
2016,polls-plus,7/17/2016
2016,polls-plus,6/2/2016
2016,polls-plus,7/18/2016
2016,polls-plus,3/13/2016
2016,polls-plus,8/8/2016
2016,polls-plus,6/6/2016
2016,polls-plus,1/8/2016
2016,polls-plus,8/2/2016
2016,polls-plus,5/30/2016
2016,polls-plus,6/6/2016
2016,polls-plus,3/21/2016
2016,polls-plus,5/29/2016
2016,polls-plus,8/1/2016
2016,polls-plus,2/2/2016
2016,polls-plus,5/10/2016
2016,polls-plus,5/28/2016
2016,polls-plus,7/31/2016
2016,polls-plus,7/30/2016
2016,polls-plus,2/10/2016
2016,polls-plus,7/29/2016
2016,polls-plus,3/18/2016
2016,polls-plus,6/5/2016
2016,polls-plus,5/24/2016
2016,polls-plus,5/31/2016
2016,polls-plus,5/27/2016
2016,polls-plus,7/26/2016
2016,polls-plus,7/28/2016
2016,polls-plus,7/27/2016
2016,polls-plus,2/15/2016
2016,polls-plus,2/14/2016
2016,polls-plus,2/19/2016
2016,polls-plus,5/26/2016
2016,polls-plus,11/15/2015
2016,polls-plus,7/25/2016
2016,polls-plus,5/25/2016
2016,polls-plus,5/24/2016
2016,polls-plus,5/23/2016
2016,polls-plus,7/24/2016
2016,polls-plus,8/8/2016
2016,polls-plus,7/15/2016
2016,polls-plus,7/14/2016
2016,polls-plus,8/3/2016
2016,polls-plus,5/22/2016
2016,polls-plus,7/23/2016
2016,polls-plus,7/17/2016
2016,polls-plus,12/4/2015
2016,polls-plus,7/13/2016
2016,polls-plus,7/16/2016
2016,polls-plus,1/5/2016
2016,polls-plus,5/21/2016
2016,polls-plus,7/18/2016
2016,polls-plus,5/20/2016
2016,polls-plus,8/2/2016
2016,polls-plus,7/22/2016
2016,polls-plus,7/12/2016
2016,polls-plus,5/23/2016
2016,polls-plus,1/12/2016
2016,polls-plus,6/8/2016
2016,polls-plus,5/19/2016
2016,polls-plus,7/19/2016
2016,polls-plus,8/1/2016
2016,polls-plus,7/11/2016
2016,polls-plus,7/21/2016
2016,polls-plus,5/18/2016
2016,polls-plus,11/15/2015
2016,polls-plus,7/20/2016
2016,polls-plus,2/2/2016
2016,polls-plus,6/4/2016
2016,polls-plus,5/17/2016
2016,polls-plus,5/16/2016
2016,polls-plus,7/10/2016
2016,polls-plus,8/18/2016
2016,polls-plus,5/15/2016
2016,polls-plus,7/9/2016
2016,polls-plus,12/17/2015
2016,polls-plus,1/15/2016
2016,polls-plus,5/14/2016
2016,polls-plus,3/26/2016
2016,polls-plus,5/13/2016
2016,polls-plus,5/17/2016
2016,polls-plus,2/2/2016
2016,polls-plus,5/5/2016
2016,polls-plus,5/11/2016
2016,polls-plus,7/8/2016
2016,polls-plus,11/10/2015
2016,polls-plus,5/12/2016
2016,polls-plus,11/10/2015
2016,polls-plus,7/7/2016
2016,polls-plus,5/11/2016
2016,polls-plus,5/10/2016
2016,polls-plus,7/6/2016
2016,polls-plus,5/9/2016
2016,polls-plus,1/21/2016
2016,polls-plus,5/8/2016
2016,polls-plus,5/7/2016
2016,polls-plus,11/6/2015
2016,polls-plus,7/5/2016
2016,polls-plus,5/6/2016
2016,polls-plus,5/5/2016
2016,polls-plus,5/19/2016
2016,polls-plus,5/4/2016
2016,polls-plus,11/7/2015
2016,polls-plus,5/3/2016
2016,polls-plus,8/1/2016
2016,polls-plus,3/3/2016
2016,polls-plus,7/4/2016
2016,polls-plus,6/3/2016
2016,polls-plus,5/2/2016
2016,polls-plus,4/25/2016
2016,polls-plus,4/26/2016
2016,polls-plus,11/16/2015
2016,polls-plus,4/27/2016
2016,polls-plus,4/29/2016
2016,polls-plus,5/1/2016
2016,polls-plus,4/28/2016
2016,polls-plus,4/23/2016
2016,polls-plus,11/10/2015
2016,polls-plus,7/25/2016
2016,polls-plus,4/24/2016
2016,polls-plus,3/10/2016
2016,polls-plus,4/22/2016
2016,polls-plus,4/30/2016
2016,polls-plus,4/21/2016
2016,polls-plus,4/27/2016
2016,polls-plus,7/18/2016
2016,polls-plus,1/9/2016
2016,polls-plus,4/20/2016
2016,polls-plus,12/10/2015
2016,polls-plus,1/18/2016
2016,polls-plus,4/25/2016
2016,polls-plus,8/3/2016
2016,polls-plus,4/19/2016
2016,polls-plus,1/4/2016
2016,polls-plus,7/11/2016
2016,polls-plus,4/18/2016
2016,polls-plus,4/17/2016
2016,polls-plus,4/16/2016
2016,polls-plus,4/15/2016
2016,polls-plus,4/14/2016
2016,polls-plus,4/13/2016
2016,polls-plus,4/11/2016
2016,polls-plus,4/12/2016
2016,polls-plus,4/29/2016
2016,polls-plus,4/10/2016
2016,polls-plus,7/4/2016
2016,polls-plus,4/9/2016
2016,polls-plus,4/8/2016
2016,polls-plus,6/27/2016
2016,polls-plus,4/26/2016
2016,polls-plus,4/7/2016
2016,polls-plus,12/17/2015
2016,polls-plus,4/6/2016
2016,polls-plus,4/5/2016
2016,polls-plus,4/8/2016
2016,polls-plus,6/13/2016
2016,polls-plus,12/2/2015
2016,polls-plus,4/4/2016
2016,polls-plus,12/16/2015
2016,polls-plus,12/16/2015
2016,polls-plus,12/16/2015
2016,polls-plus,3/28/2016
2016,polls-plus,4/20/2016
2016,polls-plus,4/2/2016
2016,polls-plus,4/3/2016
2016,polls-plus,3/29/2016
2016,polls-plus,3/27/2016
2016,polls-plus,3/31/2016
2016,polls-plus,4/1/2016
2016,polls-plus,3/30/2016
2016,polls-plus,3/26/2016
2016,polls-plus,12/6/2015
2016,polls-plus,3/25/2016
2016,polls-plus,4/15/2016
2016,polls-plus,3/24/2016
2016,polls-plus,3/23/2016
2016,polls-plus,3/22/2016
2016,polls-plus,6/20/2016
2016,polls-plus,3/21/2016
2016,polls-plus,11/27/2015
2016,polls-plus,11/23/2015
2016,polls-plus,3/20/2016
2016,polls-plus,3/19/2016
2016,polls-plus,1/19/2016
2016,polls-plus,6/6/2016
2016,polls-plus,3/17/2016
2016,polls-plus,3/13/2016
2016,polls-plus,3/16/2016
2016,polls-plus,3/15/2016
2016,polls-plus,3/14/2016
2016,polls-plus,3/18/2016
2016,polls-plus,11/29/2015
2016,polls-plus,4/1/2016
2016,polls-plus,3/12/2016
2016,polls-plus,3/11/2016
2016,polls-plus,11/15/2015
2016,polls-plus,3/10/2016
2016,polls-plus,5/23/2016
2016,polls-plus,3/8/2016
2016,polls-plus,3/9/2016
2016,polls-plus,5/30/2016
2016,polls-plus,3/6/2016
2016,polls-plus,3/7/2016
2016,polls-plus,11/16/2015
2016,polls-plus,3/5/2016
2016,polls-plus,2/29/2016
2016,polls-plus,11/16/2015
2016,polls-plus,3/4/2016
2016,polls-plus,5/16/2016
2016,polls-plus,3/24/2016
2016,polls-plus,3/3/2016
2016,polls-plus,3/2/2016
2016,polls-plus,3/1/2016
2016,polls-plus,1/10/2016
2016,polls-plus,11/29/2015
2016,polls-plus,2/29/2016
2016,polls-plus,3/11/2016
2016,polls-plus,3/18/2016
2016,polls-plus,2/26/2016
2016,polls-plus,2/28/2016
2016,polls-plus,2/25/2016
2016,polls-plus,2/24/2016
2016,polls-plus,2/23/2016
2016,polls-plus,2/27/2016
2016,polls-plus,2/22/2016
2016,polls-plus,3/16/2016
2016,polls-plus,5/9/2016
2016,polls-plus,2/21/2016
2016,polls-plus,2/17/2016
2016,polls-plus,2/18/2016
2016,polls-plus,2/20/2016
2016,polls-plus,11/9/2015
2016,polls-plus,2/16/2016
2016,polls-plus,2/19/2016
2016,polls-plus,2/15/2016
2016,polls-plus,2/14/2016
2016,polls-plus,5/2/2016
2016,polls-plus,2/13/2016
2016,polls-plus,4/25/2016
2016,polls-plus,2/11/2016
2016,polls-plus,2/10/2016
2016,polls-plus,2/12/2016
2016,polls-plus,3/4/2016
2016,polls-plus,2/9/2016
2016,polls-plus,2/8/2016
2016,polls-plus,2/7/2016
2016,polls-plus,2/6/2016
2016,polls-plus,2/5/2016
2016,polls-plus,2/4/2016
2016,polls-plus,2/3/2016
2016,polls-plus,2/2/2016
2016,polls-plus,1/29/2016
2016,polls-plus,2/1/2016
2016,polls-plus,1/30/2016
2016,polls-plus,1/28/2016
2016,polls-plus,1/31/2016
2016,polls-plus,1/27/2016
2016,polls-plus,6/2/2016
2016,polls-plus,1/26/2016
2016,polls-plus,4/18/2016
2016,polls-plus,1/25/2016
2016,polls-plus,12/7/2015
2016,polls-plus,4/11/2016
2016,polls-plus,2/26/2016
2016,polls-plus,1/24/2016
2016,polls-plus,1/23/2016
2016,polls-plus,1/21/2016
2016,polls-plus,1/22/2016
2016,polls-plus,2/3/2016
2016,polls-plus,1/21/2016
2016,polls-plus,1/20/2016
2016,polls-plus,1/19/2016
2016,polls-plus,1/18/2016
2016,polls-plus,1/17/2016
2016,polls-plus,1/14/2016
2016,polls-plus,3/28/2016
2016,polls-plus,1/16/2016
2016,polls-plus,1/15/2016
2016,polls-plus,1/14/2016
2016,polls-plus,1/13/2016
2016,polls-plus,1/12/2016
2016,polls-plus,1/11/2016
2016,polls-plus,2/15/2016
2016,polls-plus,1/10/2016
2016,polls-plus,12/22/2015
2016,polls-plus,1/9/2016
2016,polls-plus,1/8/2016
2016,polls-plus,1/3/2016
2016,polls-plus,1/7/2016
2016,polls-plus,1/4/2016
2016,polls-plus,1/6/2016
2016,polls-plus,1/2/2016
2016,polls-plus,1/5/2016
2016,polls-plus,1/1/2016
2016,polls-plus,12/26/2015
2016,polls-plus,12/27/2015
2016,polls-plus,12/25/2015
2016,polls-plus,12/31/2015
2016,polls-plus,12/24/2015
2016,polls-plus,1/8/2016
2016,polls-plus,12/23/2015
2016,polls-plus,12/22/2015
2016,polls-plus,12/21/2015
2016,polls-plus,12/20/2015
2016,polls-plus,12/18/2015
2016,polls-plus,12/19/2015
2016,polls-plus,12/30/2015
2016,polls-plus,12/17/2015
2016,polls-plus,12/11/2015
2016,polls-plus,12/16/2015
2016,polls-plus,12/29/2015
2016,polls-plus,12/15/2015
2016,polls-plus,12/14/2015
2016,polls-plus,12/3/2015
2016,polls-plus,12/28/2015
2016,polls-plus,12/13/2015
2016,polls-plus,11/13/2015
2016,polls-plus,9/9/2016
2016,polls-plus,5/2/2016
2016,polls-plus,3/19/2016
2016,polls-plus,2/20/2016
2016,polls-plus,1/4/2016
2016,polls-plus,9/30/2016
2016,polls-plus,8/26/2016
2016,polls-plus,1/2/2016
2016,polls-plus,9/30/2016
2016,polls-plus,2/18/2016
2016,polls-plus,11/30/2015
2016,polls-plus,8/1/2016
2016,polls-plus,6/30/2016
2016,polls-plus,3/9/2016
2016,polls-plus,6/8/2016
2016,polls-plus,10/25/2016
2016,polls-plus,4/18/2016
2016,polls-plus,6/9/2016
2016,polls-plus,12/8/2015
2016,polls-plus,9/16/2016
2016,polls-plus,6/30/2016
2016,polls-plus,3/18/2016
2016,polls-plus,10/15/2016
2016,polls-plus,9/14/2016
2016,polls-plus,8/5/2016
2016,polls-plus,6/20/2016
2016,polls-plus,8/4/2016
2016,polls-plus,3/30/2016
2016,polls-plus,3/4/2016
2016,polls-plus,6/2/2016
2016,polls-plus,7/29/2016
2016,polls-plus,8/19/2016
2016,polls-plus,7/5/2016
2016,polls-plus,6/22/2016
2016,polls-plus,7/10/2016
2016,polls-plus,8/10/2016
2016,polls-plus,2/16/2016
2016,polls-plus,10/14/2016
2016,polls-plus,8/12/2016
2016,polls-plus,7/5/2016
2016,polls-plus,9/30/2016
2016,polls-plus,7/8/2016
2016,polls-plus,9/21/2016
2016,polls-plus,9/30/2016
2016,polls-plus,1/31/2016
2016,polls-plus,10/7/2016
2016,polls-plus,4/27/2016
2016,polls-plus,6/3/2016
2016,polls-plus,5/19/2016
2016,polls-plus,1/21/2016
2016,polls-plus,4/22/2016
2016,polls-plus,2/28/2016
2016,polls-plus,9/16/2016
2016,polls-plus,6/2/2016
2016,polls-plus,7/18/2016
2016,polls-plus,3/24/2016
2016,polls-plus,5/20/2016
2016,polls-plus,6/30/2016
2016,polls-plus,2/24/2016
2016,polls-plus,9/16/2016
2016,polls-plus,8/9/2016
2016,polls-plus,12/5/2015
2016,polls-plus,9/30/2016
2016,polls-plus,11/12/2015
2016,polls-plus,1/13/2016
2016,polls-plus,2/14/2016
2016,polls-plus,8/1/2016
2016,polls-plus,4/27/2016
2016,polls-plus,7/7/2016
2016,polls-plus,6/8/2016
2016,polls-plus,9/2/2016
2016,polls-plus,8/5/2016
2016,polls-plus,4/7/2016
2016,polls-plus,9/30/2016
2016,polls-plus,9/7/2016
2016,polls-plus,3/30/2016
2016,polls-plus,9/27/2016
2016,polls-plus,1/23/2016
2016,polls-plus,8/31/2016
2016,polls-plus,6/22/2016
2016,polls-plus,3/4/2016
2016,polls-plus,8/17/2016
2016,polls-plus,10/7/2016
2016,polls-plus,8/4/2016
2016,polls-plus,7/5/2016
2016,polls-plus,2/14/2016
2016,polls-plus,12/10/2015
2016,polls-plus,7/30/2016
2016,polls-plus,9/30/2016
2016,polls-plus,10/4/2016
2016,polls-plus,3/8/2016
2016,polls-plus,4/26/2016
2016,polls-plus,7/30/2016
2016,polls-plus,4/27/2016
2016,polls-plus,5/22/2016
2016,polls-plus,8/4/2016
2016,polls-plus,11/11/2015
2016,polls-plus,4/27/2016
2016,polls-plus,3/24/2016
2016,polls-plus,6/8/2016
2016,polls-plus,9/23/2016
2016,polls-plus,1/18/2016
2016,polls-plus,1/2/2016
2016,polls-plus,3/4/2016
2016,polls-plus,10/10/2016
2016,polls-plus,6/22/2016
2016,polls-plus,9/30/2016
2016,polls-plus,8/24/2016
2016,polls-plus,9/23/2016
2016,polls-plus,10/20/2016
2016,polls-plus,10/14/2016
2016,polls-plus,3/4/2016
2016,polls-plus,5/31/2016
2016,polls-plus,9/2/2016
2016,polls-plus,6/8/2016
2016,polls-plus,3/23/2016
2016,polls-plus,9/23/2016
2016,polls-plus,4/24/2016
2016,polls-plus,8/5/2016
2016,polls-plus,5/13/2016
2016,now-cast,10/25/2016
2016,now-cast,10/27/2016
2016,now-cast,10/27/2016
2016,now-cast,10/26/2016
2016,now-cast,10/20/2016
2016,now-cast,10/20/2016
2016,now-cast,10/22/2016
2016,now-cast,10/25/2016
2016,now-cast,10/29/2016
2016,now-cast,10/23/2016
2016,now-cast,10/25/2016
2016,now-cast,10/29/2016
2016,now-cast,10/25/2016
2016,now-cast,10/25/2016
2016,now-cast,10/25/2016
2016,now-cast,10/26/2016
2016,now-cast,10/21/2016
2016,now-cast,10/20/2016
2016,now-cast,10/14/2016
2016,now-cast,10/23/2016
2016,now-cast,10/27/2016
2016,now-cast,10/27/2016
2016,now-cast,10/26/2016
2016,now-cast,10/26/2016
2016,now-cast,10/26/2016
2016,now-cast,10/25/2016
2016,now-cast,10/30/2016
2016,now-cast,10/24/2016
2016,now-cast,10/22/2016
2016,now-cast,10/30/2016
2016,now-cast,10/30/2016
2016,now-cast,10/30/2016
2016,now-cast,10/23/2016
2016,now-cast,10/24/2016
2016,now-cast,10/14/2016
2016,now-cast,10/30/2016
2016,now-cast,10/20/2016
2016,now-cast,10/28/2016
2016,now-cast,10/20/2016
2016,now-cast,10/22/2016
2016,now-cast,10/24/2016
2016,now-cast,10/30/2016
2016,now-cast,10/20/2016
2016,now-cast,10/30/2016
2016,now-cast,10/28/2016
2016,now-cast,10/26/2016
2016,now-cast,10/25/2016
2016,now-cast,10/22/2016
2016,now-cast,10/25/2016
2016,now-cast,10/26/2016
2016,now-cast,10/27/2016
2016,now-cast,10/25/2016
2016,now-cast,10/25/2016
2016,now-cast,10/20/2016
2016,now-cast,10/25/2016
2016,now-cast,10/20/2016
2016,now-cast,10/25/2016
2016,now-cast,10/20/2016
2016,now-cast,10/21/2016
2016,now-cast,10/25/2016
2016,now-cast,10/26/2016
2016,now-cast,10/26/2016
2016,now-cast,10/21/2016
2016,now-cast,10/25/2016
2016,now-cast,10/20/2016
2016,now-cast,10/17/2016
2016,now-cast,10/21/2016
2016,now-cast,10/20/2016
2016,now-cast,10/25/2016
2016,now-cast,10/25/2016
2016,now-cast,10/24/2016
2016,now-cast,10/20/2016
2016,now-cast,10/20/2016
2016,now-cast,10/17/2016
2016,now-cast,10/30/2016
2016,now-cast,10/21/2016
2016,now-cast,10/21/2016
2016,now-cast,10/25/2016
2016,now-cast,10/25/2016
2016,now-cast,10/25/2016
2016,now-cast,10/20/2016
2016,now-cast,10/25/2016
2016,now-cast,10/25/2016
2016,now-cast,10/28/2016
2016,now-cast,10/25/2016
2016,now-cast,10/23/2016
2016,now-cast,10/25/2016
2016,now-cast,10/21/2016
2016,now-cast,10/24/2016
2016,now-cast,10/20/2016
2016,now-cast,10/26/2016
2016,now-cast,10/27/2016
2016,now-cast,10/25/2016
2016,now-cast,10/22/2016
2016,now-cast,10/25/2016
2016,now-cast,10/22/2016
2016,now-cast,10/14/2016
2016,now-cast,10/25/2016
2016,now-cast,10/22/2016
2016,now-cast,10/16/2016
2016,now-cast,10/27/2016
2016,now-cast,10/25/2016
2016,now-cast,10/25/2016
2016,now-cast,10/25/2016
2016,now-cast,10/25/2016
2016,now-cast,10/25/2016
2016,now-cast,10/20/2016
2016,now-cast,10/18/2016
2016,now-cast,10/26/2016
2016,now-cast,10/26/2016
2016,now-cast,10/19/2016
2016,now-cast,10/29/2016
2016,now-cast,10/25/2016
2016,now-cast,10/11/2016
2016,now-cast,10/25/2016
2016,now-cast,10/23/2016
2016,now-cast,10/20/2016
2016,now-cast,10/22/2016
2016,now-cast,10/20/2016
2016,now-cast,10/20/2016
2016,now-cast,10/25/2016
2016,now-cast,10/19/2016
2016,now-cast,10/13/2016
2016,now-cast,10/17/2016
2016,now-cast,10/23/2016
2016,now-cast,10/12/2016
